PC1,PC2,is_anomaly,anomaly_score,type
-0.7515967790142261,0.6626513905343057,0,0.3594243757616002,normal
-2.774468912186808,0.47927817945981177,1,0.4837724557231833,anomalie
-1.595868783147038,-0.8375431176926922,0,0.300514017770724,normal
-2.753042261524283,0.6580550163627589,1,0.5658994167132747,anomalie
1.0146870324415749,0.5401848094845455,0,0.027516552535358032,normal
0.8806414686326138,0.21361507073893746,0,0.11378083353748025,normal
2.0085905989767068,-0.43249226978658306,1,0.4886137149106144,anomalie
0.5474585315290359,1.043316898852886,0,0.18339162368284093,normal
-0.5983266759853032,1.6189991357938354,1,0.6849060162015167,anomalie
1.3649051382251038,-0.5308036412807388,0,0.3556516768650255,normal
0.5422367673412652,0.7444995047697217,0,0.1875115036713475,normal
-0.7162560416833674,-2.621700752820678,1,0.5086911454171236,anomalie
1.4443320224094691,-2.077590927593469,1,0.5348863459291258,anomalie
0.7912881250181383,-1.2348583502520811,0,0.21100834049410025,normal
-1.8289724178836744,-0.24865456557097065,1,0.718242690536717,anomalie
0.07657216466805952,0.6635169194868953,1,0.5134968989003664,anomalie
1.3271331296681634,-1.222865981734698,0,0.3322299242504261,normal
0.6254992489146654,1.3182885748992976,0,0.1315201635754264,normal
1.1122745734274917,0.47159859232869283,0,0.03754622865185446,normal
-0.0026423074225887353,2.133118420302989,1,0.5490318767856948,anomalie
0.13757112183760492,-0.17822115640554498,0,0.15126373019640046,normal
-1.139947478229074,0.6929252431749956,0,0.2787880052530385,normal
1.5749796527971291,0.778301829636534,0,0.2771837081111812,normal
-0.4879038393599294,-0.39392245289948846,0,0.09264031070319151,normal
-1.0020127796663538,0.02792087943731659,1,0.42266070113653387,anomalie
0.09171343031171032,-1.0974562444699754,0,0.1720250896393084,normal
-1.3174724645572646,-1.1313025953401858,0,0.4008245060812194,normal
1.2488172459725855,0.9737913285893133,0,0.11319006428632326,normal
0.09764651854035535,-0.7046524910229596,0,0.03616932426760055,normal
1.2702438966351108,1.1525681654922606,0,0.11653170037721924,normal
0.6117384835166118,1.5796474095617277,0,0.11834833378613002,normal
0.581615262963051,1.059268613384067,0,0.19887279217847317,normal
-0.941580965524499,0.6625427297035933,0,0.28896985960037663,normal
-0.08960341855041336,-2.609603349014285,1,0.5605140928734798,anomalie
-3.4522614683188113,0.3034685662044026,1,0.7881070518729405,anomalie
0.9863077969866736,1.0691392844079268,0,0.31360402672326054,normal
0.19592516360419435,1.3014636874102343,0,0.16541491734894576,normal
-1.5387699283266538,-0.8166378215579706,0,0.3156188776702691,normal
1.2488172459725855,0.9737913285893133,0,0.11319006428632326,normal
0.11728723818256104,2.1228993328535064,0,0.38364546537637745,normal
-0.28698194952910117,-0.09485029761022848,0,0.29108599094575516,normal
-0.39983055089943553,-1.3469932273325465,0,0.2991313958036967,normal
-0.3980668071027278,0.25674036764860425,1,0.44422777056346086,anomalie
-0.19447647367059484,-2.763232115108093,1,0.5495571067858476,anomalie
0.43768788086623384,1.0784920826427116,0,0.14895415619990923,normal
-0.47125544103288036,-0.6862065362631307,0,0.13941751473508596,normal
-1.0506085909014942,-0.50946340091492,0,0.40376447272390203,normal
