PC1,PC2,is_anomaly,anomaly_score,type
1.0340439528949525,-1.4836262390402222,1,0.5590776132241414,anomalie
0.2509925293973936,-1.1028855861424811,1,0.48063848750553484,anomalie
0.2797112580203147,-2.2379589339148707,1,0.6158781626696268,anomalie
-0.7691230472570079,-0.1833477021380454,0,0.0582452208825516,normal
0.08578734026758164,0.671562685386556,0,0.16237169992523903,normal
0.6030144536722246,-0.7508636618676453,1,0.41141240459366607,anomalie
-0.10098796656428528,1.260648762818227,0,0.0,normal
0.08578734026758164,0.671562685386556,0,0.16237169992523903,normal
-1.207342585713754,0.1542941436687429,0,0.2300429215935871,normal
1.0556140705970072,-0.2982640449428563,0,0.2711833919034791,normal
0.20074511138556989,1.5623818407680863,0,0.201747013847327,normal
-0.8194118935819837,-0.233636548463022,0,0.04729268938804812,normal
0.7898311888172437,1.3756065339362276,1,0.5256467316310053,anomalie
0.5383869571923644,1.124162302311345,0,0.1394188273037367,normal
-1.961675280588392,-0.6000385512059053,1,0.6852718123234373,anomalie
0.7395423424922677,1.325317687611251,1,0.325457300044155,anomalie
0.4880566825542364,-1.6416828172491755,1,0.6291102802388482,anomalie
-0.36681227665720106,0.21896306846176694,0,0.0644144680708818,normal
-1.523455742131646,-0.9376803970126937,1,0.5247951499492804,anomalie
-0.007600313148351838,0.9661057241023914,0,0.12651132832508052,normal
-0.9056095077638989,0.45602722161860226,0,0.13651828145897596,normal
-0.043509081005290946,1.7060583405089922,1,0.6298784648209351,anomalie
-1.1714338178568149,-0.5856584727378578,0,0.10783700082411031,normal
1.0556140705970072,-0.2982640449428563,0,0.2711833919034791,normal
-0.15127681288926112,1.2103599164932504,0,0.13562284428719315,normal
-0.6182565082820803,-0.03248116316311577,0,0.0017380264491593603,normal
-1.2145326249477724,-0.2408265876970458,0,0.25093933818595227,normal
1.3645371877808805,0.39858976437279164,1,0.5373231841202546,anomalie
0.43057779699524235,-2.087092394939941,1,0.4253237634265863,anomalie
-0.9056095077638989,0.45602722161860226,0,0.13651828145897596,normal
-0.8122218543479655,0.16148418290276667,0,0.1632575122880807,normal
-0.9558983540888747,0.4057383752936257,0,0.1763182302280221,normal
-0.3165234303322252,0.26925191478674354,0,0.10859397846315981,normal
-0.6470166652181535,-1.6129640886262704,1,0.6765152003424442,anomalie
0.8400786068290673,-1.2896608929743396,1,0.5459411189436397,anomalie
0.006738337006532621,-0.9592090864015752,1,0.44068069721833725,anomalie
1.1921005311038981,-0.9376389686995039,1,0.417422665940128,anomalie
0.7323108749450974,-1.7853593169900817,1,0.47875481434226125,anomalie
0.09297737950159989,1.0666834167523445,0,0.13016965195778188,normal
-1.1714338178568149,-0.5856584727378578,0,0.10783700082411031,normal
-1.9113864342634161,-0.5497497048809288,1,0.49956683432851084,anomalie
0.07855587272041141,-2.4391143192147764,1,0.8464131684389431,anomalie
-0.8697007399069596,-0.2839253947879985,0,0.10528398999082732,normal
2.2481663039283912,0.11842680412500363,1,0.7508196770691877,anomalie
1.996722072303512,-0.13301742749987913,1,0.5606186872809749,anomalie
0.43057779699524235,-2.087092394939941,1,0.4253237634265863,anomalie
-1.0564760467388266,0.30516068264367263,0,0.19613610330187659,normal
-0.46738996930715276,0.11838537581181387,0,0.04549885496685452,normal
-0.10098796656428528,1.260648762818227,0,0.0,normal
-0.2518545055392128,1.1097822238432973,0,0.18788521854871115,normal
-0.4027624728272925,-1.7566405883671763,1,0.7256944103759643,anomalie
0.30132280403552153,1.6629595334180394,1,0.38433767973387223,anomalie
-0.41710112298217694,0.1686742221367904,0,0.04899134283563822,normal
